customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,num_support_calls,satisfaction_score,signup_date,churned
48330,59,64,104.61,6695.04,One year,Electronic check,No,1,4.0,2024-10-06,0
42547,67,50,102.05,5102.5,One year,Credit card,Fiber optic,1,5.0,2023-12-15,0
2041,29,60,50.41,3024.6,One year,Electronic check,Fiber optic,2,3.0,2018-04-15,0
26768,47,10,92.43,924.3,,Electronic check,DSL,2,4.0,2021-09-30,0
3172,49,32,62.28,1992.96,Two year,Credit card,DSL,2,5.0,2018-06-12,0
45318,44,6,49.0,294.0,Month-to-month,Bank transfer,DSL,3,4.0,2024-05-05,0
25408,56,12,55.13,661.56,One year,Credit card,DSL,2,4.0,2021-07-22,0
45521,26,35,56.89,1991.15,Month-to-month,Electronic check,Fiber optic,1,5.0,2024-05-16,0
31784,34,17,86.16,1464.72,Month-to-month,Credit card,Fiber optic,1,2.0,2022-06-13,0
43034,48,57,76.07,4335.99,Month-to-month,Electronic check,DSL,2,4.0,2024-01-09,1
33391,34,25,70.39,1759.75,Month-to-month,,No,2,2.0,2022-09-03,1
46237,25,7,34.58,242.06,Month-to-month,Bank transfer,Fiber optic,4,3.0,2024-06-21,0
13993,48,23,102.16,2349.68,Month-to-month,Electronic check,DSL,2,3.0,2019-12-17,0
25382,49,5,38.1,190.5,Month-to-month,Mailed check,Fiber optic,1,4.0,2021-07-21,0
39389,54,29,10.0,290.0,One year,Mailed check,Fiber optic,2,3.0,2023-07-07,0
26535,24,4,80.38,321.52,Month-to-month,Credit card,DSL,0,5.0,2021-09-18,0
34772,18,79,59.48,4698.92,Two year,Credit card,Fiber optic,2,4.0,2022-11-13,0
37724,23,22,78.94,1736.68,Month-to-month,Electronic check,No,2,5.0,2023-04-13,0
5847,83,66,53.86,3554.76,Month-to-month,Bank transfer,DSL,1,5.0,2018-10-26,1
31354,76,72,99.57,7169.04,Two year,Credit card,No,5,4.0,2022-05-22,0
45206,62,17,53.65,912.05,,Credit card,Fiber optic,5,5.0,2024-04-29,1
41159,45,6,78.06,468.36,Month-to-month,Mailed check,No,3,4.0,2023-10-06,0
10911,38,72,60.88,4383.36,Month-to-month,Bank transfer,DSL,1,1.0,2019-07-12,0
15644,51,12,34.19,410.28,One year,Bank transfer,Fiber optic,4,5.0,2020-03-10,0
9836,55,0,99.2,0.0,Month-to-month,Bank transfer,DSL,2,3.0,2019-05-18,1
38623,31,7,15.12,105.84,Two year,Bank transfer,Fiber optic,1,2.0,2023-05-29,1
34453,62,39,77.2,3010.8,Month-to-month,Credit card,No,5,2.0,2022-10-28,1
3888,37,49,48.08,2355.92,Month-to-month,Bank transfer,DSL,0,4.0,2018-07-18,0
1461,37,12,113.88,1366.56,Two year,Credit card,DSL,3,2.0,2018-03-16,0
5088,47,3,141.65,424.95,Month-to-month,Mailed check,DSL,4,3.0,2018-09-18,0
41463,62,20,76.54,1530.8,One year,Credit card,No,0,2.0,2023-10-21,0
14986,40,52,77.96,4053.92,One year,Electronic check,DSL,1,5.0,2020-02-06,0
6653,28,1,74.44,74.44,One year,Mailed check,No,1,4.0,2018-12-07,0
43425,18,5,22.79,113.95,Month-to-month,Electronic check,Fiber optic,3,1.0,2024-01-29,0
44921,20,23,47.1,1083.3,One year,Electronic check,Fiber optic,2,2.0,2024-04-15,0
36297,18,41,77.21,3165.61,Month-to-month,Electronic check,No,2,2.0,2023-01-30,0
14754,18,10,50.42,504.2,Month-to-month,Electronic check,No,1,4.0,2020-01-25,0
45167,34,32,98.83,3162.56,Month-to-month,Electronic check,No,2,4.0,2024-04-27,1
21142,45,39,74.18,2893.02,Month-to-month,Credit card,DSL,2,5.0,2020-12-16,0
29424,52,3,133.75,401.25,Month-to-month,Credit card,Fiber optic,4,5.0,2022-02-13,0
1695,41,44,39.38,1732.72,month-to-month,Credit card,DSL,2,4.0,2018-03-28,0
14960,44,13,67.86,882.18,Month-to-month,Mailed check,Fiber optic,1,3.0,2020-02-04,0
49368,47,20,111.98,2239.6,Month-to-month,Electronic check,DSL,2,1.0,2024-11-28,0
26837,70,18,89.11,1603.98,Month-to-month,Mailed check,Fiber optic,4,2.0,2021-10-03,1
17333,41,66,33.08,2183.28,,Electronic check,Fiber optic,1,4.0,2020-06-05,0
25214,18,17,78.11,1327.87,,Electronic check,DSL,0,3.0,2021-07-12,0
6545,41,3,126.98,380.94,One year,Bank transfer,DSL,6,3.0,2018-12-01,0
33966,46,90,83.06,7475.4,One year,Credit card,DSL,0,4.0,2022-10-03,0
4006,48,12,51.91,622.92,Two year,Electronic check,Fiber optic,2,4.0,2018-07-24,0
32325,38,4,78.24,312.96,One year,Mailed check,No,0,5.0,2022-07-11,1
46970,29,55,85.73,4715.15,One year,Electronic check,Fiber optic,0,3.0,2024-07-29,0
49522,18,8,86.18,689.44,One year,Electronic check,Fiber optic,0,4.0,2024-12-06,0
34768,51,51,67.18,3426.18,One year,Credit card,No,2,3.0,2022-11-13,0
2676,18,35,118.21,4137.35,Month-to-month,Credit card,Fiber optic,6,3.0,2018-05-17,0
7936,52,47,72.87,3424.89,Month-to-month,Bank transfer,DSL,1,4.0,2019-02-10,1
15095,45,53,136.97,7259.41,Month-to-month,Electronic check,DSL,2,3.0,2020-02-11,0
16557,62,23,109.45,2517.35,One year,Mailed check,DSL,1,3.0,2020-04-26,0
45255,41,18,83.44,1501.92,Month-to-month,Credit card,DSL,0,4.0,2024-05-02,0
7771,53,20,28.6,572.0,Month-to-month,,DSL,2,3.0,2019-02-02,0
18622,39,21,85.94,1804.74,One year,Electronic check,Fiber optic,2,,2020-08-09,0
43049,39,0,76.14,0.0,Month-to-month,Bank transfer,Fiber optic,0,4.0,2024-01-10,0
47962,18,18,105.09,1891.62,Month-to-month,Electronic check,DSL,2,3.0,2024-09-17,0
37608,37,32,96.65,3092.8,Month-to-month,Credit card,DSL,2,4.0,2023-04-07,0
22952,24,45,104.96,4723.2,One year,Mailed check,DSL,1,3.0,2021-03-19,0
33129,45,4,43.43,173.72,Month-to-month,Mailed check,DSL,0,4.0,2022-08-21,0
21760,42,3,45.93,137.79,Month-to-month,Electronic check,Fiber optic,1,2.0,2021-01-17,0
7833,49,34,59.02,2006.68,Two year,Bank transfer,Fiber optic,3,4.0,2019-02-05,0
4354,18,11,79.6,875.6,Month-to-month,Bank transfer,Fiber optic,3,2.0,2018-08-11,0
4931,56,30,88.63,2658.9,Month-to-month,Credit card,Fiber optic,2,2.0,2018-09-10,0
8424,26,14,110.3,1544.2,Month-to-month,Bank transfer,Fiber optic,1,1.0,2019-03-07,0
5722,65,8,34.38,275.04,Month-to-month,Credit card,Fiber optic,2,3.0,2018-10-20,0
18812,42,9,100.33,902.97,Month-to-month,Credit card,DSL,0,1.0,2020-08-19,0
47631,54,47,35.82,1683.54,Two year,Bank transfer,Fiber optic,2,3.0,2024-08-31,0
43444,21,45,66.73,3002.85,Month-to-month,Bank transfer,DSL,2,5.0,2024-01-30,0
26840,40,6,32.37,194.22,,Bank transfer,Fiber optic,2,4.0,2021-10-04,0
38751,22,6,78.78,472.68,,Electronic check,DSL,2,4.0,2023-06-04,0
15922,31,31,111.1,3444.1,Two year,Electronic check,No,1,5.0,2020-03-24,0
27323,31,17,124.09,2109.53,Two year,Credit card,DSL,2,3.0,2021-10-28,0
49602,55,9,98.8,889.2,One year,Mailed check,Fiber optic,5,2.0,2024-12-10,0
29100,36,11,53.16,584.76,,Mailed check,Fiber optic,0,4.0,2022-01-27,0
14313,34,5,124.24,621.2,Two year,Bank transfer,DSL,2,,2020-01-02,0
17967,21,64,23.35,1494.4,Month-to-month,Bank transfer,DSL,3,4.0,2020-07-07,1
5010,37,1,57.44,57.44,,Credit card,No,4,5.0,2018-09-14,0
11968,63,19,21.25,403.75,One year,Electronic check,DSL,0,4.0,2019-09-04,0
34099,40,14,63.7,891.8,Month-to-month,Bank transfer,No,6,5.0,2022-10-10,0
45963,44,13,57.61,748.93,Month-to-month,Credit card,DSL,1,3.0,2024-06-07,0
12171,77,3,113.87,341.61,Two year,Bank transfer,Fiber optic,2,3.0,2019-09-15,0
24791,54,19,47.2,896.8,One year,Credit card,DSL,1,3.0,2021-06-21,0
14851,18,59,79.86,4711.74,Month-to-month,Bank transfer,No,2,4.0,2020-01-30,0
24993,37,0,72.56,0.0,Month-to-month,Credit card,DSL,2,5.0,2021-07-01,1
5840,31,13,52.57,683.41,Month-to-month,Mailed check,DSL,1,4.0,2018-10-26,0
46140,31,21,61.2,1285.2,Two year,Credit card,No,1,4.0,2024-06-16,0
45716,67,3,10.0,30.0,Two year,Bank transfer,Fiber optic,2,2.0,2024-05-25,0
37791,30,41,103.79,4255.39,Month-to-month,Credit card,Fiber optic,3,2.0,2023-04-16,0
22553,51,0,35.03,0.0,Month-to-month,Credit card,DSL,1,4.0,2021-02-26,0
6491,41,25,41.57,1039.25,Month-to-month,Electronic check,Fiber optic,2,4.0,2018-11-28,1
15294,28,21,62.45,1311.45,Month-to-month,Credit card,DSL,2,5.0,2020-02-21,0
2417,48,9,73.23,659.07,Month-to-month,Credit card,DSL,3,4.0,2018-05-04,0
42959,32,19,10.0,190.0,,Bank transfer,No,1,4.0,2024-01-06,0
44163,42,39,63.72,2485.08,One year,Bank transfer,Fiber optic,2,4.0,2024-03-07,0
35190,23,19,70.68,1342.92,Month-to-month,Credit card,No,3,3.0,2022-12-04,1
27726,32,25,,2472.25,Two year,Bank transfer,DSL,2,5.0,2021-11-18,0
26836,18,27,90.84,2452.68,Month-to-month,Credit card,No,1,2.0,2021-10-03,0
21962,34,1,64.21,64.21,One year,Electronic check,Fiber optic,1,,2021-01-27,0
18697,34,36,10.0,360.0,One year,Credit card,Fiber optic,1,2.0,2020-08-13,0
4518,45,40,138.05,5522.0,One year,Bank transfer,No,0,4.0,2018-08-19,0
20753,29,15,96.57,1448.55,Month-to-month,Credit card,No,1,3.0,2020-11-26,0
23532,30,33,68.37,2256.21,One year,Electronic check,Fiber optic,4,3.0,2021-04-17,0
42903,59,4,91.41,365.64,Month-to-month,Bank transfer,Fiber optic,1,,2024-01-03,0
44346,18,10,30.65,306.5,One year,Credit card,DSL,2,3.0,2024-03-16,0
46552,52,14,86.42,1209.88,Two year,Bank transfer,DSL,1,4.0,2024-07-07,0
18437,42,12,117.83,1413.96,,Mailed check,No,0,4.0,2020-07-31,0
21512,39,45,91.1,4099.5,Month-to-month,Credit card,Fiber optic,1,3.0,2021-01-04,1
43652,18,9,111.3,1001.7,One year,Bank transfer,Fiber optic,1,2.0,2024-02-10,0
1439,47,4,83.54,334.16,Two year,Bank transfer,Fiber optic,4,5.0,2018-03-15,0
24220,45,12,108.91,1306.92,Month-to-month,Bank transfer,No,0,4.0,2021-05-23,1
37628,31,4,88.06,352.24,Two year,Credit card,DSL,4,4.0,2023-04-08,0
15916,47,7,68.29,478.03,Month-to-month,Bank transfer,Fiber optic,2,4.0,2020-03-24,0
15091,27,12,74.74,896.88,,Mailed check,Fiber optic,1,5.0,2020-02-11,0
47279,23,6,60.6,363.6,One year,Credit card,DSL,2,4.0,2024-08-13,0
40884,47,9,85.21,766.89,One year,Credit card,DSL,3,2.0,2023-09-21,0
25814,37,32,97.7,3126.4,Two year,Credit card,DSL,4,4.0,2021-08-12,0
8104,18,13,82.07,1066.91,Month-to-month,Bank transfer,Fiber optic,3,4.0,2019-02-19,0
30336,59,3,47.01,141.03,One year,Bank transfer,Fiber optic,3,4.0,2022-03-31,0
21227,23,11,37.23,409.53,Two year,Mailed check,Fiber optic,1,4.0,2020-12-21,0
35177,54,24,10.0,240.0,Month-to-month,Electronic check,Fiber optic,4,5.0,2022-12-04,0
41121,44,27,62.08,1676.16,,Electronic check,DSL,4,2.0,2023-10-04,1
39196,54,28,66.43,1860.04,Month-to-month,Electronic check,DSL,2,2.0,2023-06-27,1
23604,43,6,95.14,570.84,One year,Mailed check,No,1,4.0,2021-04-21,0
47580,61,19,73.45,1395.55,,Bank transfer,Fiber optic,6,3.0,2024-08-29,0
22125,39,9,92.93,836.37,Month-to-month,Bank transfer,Fiber optic,4,4.0,2021-02-05,0
21867,58,2,94.25,188.5,Month-to-month,Credit card,DSL,3,5.0,2021-01-22,1
4095,58,48,41.67,2000.16,Month-to-month,Credit card,Fiber optic,1,3.0,2018-07-29,0
34822,39,4,89.77,359.08,One year,Credit card,Fiber optic,2,3.0,2022-11-16,0
43762,40,23,65.5,1506.5,,Electronic check,DSL,1,5.0,2024-02-16,0
23169,49,33,24.56,810.48,Month-to-month,Credit card,Fiber optic,0,2.0,2021-03-30,0
16589,62,27,61.93,1672.11,Month-to-month,Bank transfer,Fiber optic,3,3.0,2020-04-27,0
26767,48,15,54.02,810.3,Month-to-month,,No,7,1.0,2021-09-30,1
28776,35,10,73.17,731.7,,Electronic check,Fiber optic,0,4.0,2022-01-11,0
38421,18,77,84.8,6529.6,Two year,Bank transfer,DSL,1,4.0,2023-05-19,0
45852,58,3,41.32,123.96,One year,Electronic check,DSL,6,3.0,2024-06-01,1
26299,33,11,,705.98,Month-to-month,Bank transfer,Fiber optic,1,4.0,2021-09-06,0
44635,40,33,,2762.76,Month-to-month,Mailed check,DSL,0,3.0,2024-03-31,0
3532,67,4,81.95,327.8,Month-to-month,,Fiber optic,1,4.0,2018-06-30,1
8038,18,58,102.85,5965.3,Month-to-month,Electronic check,DSL,2,4.0,2019-02-15,0
17466,22,27,46.37,1251.99,Month-to-month,Credit card,No,2,2.0,2020-06-11,0
17914,39,17,68.47,1163.99,One year,Credit card,Fiber optic,1,4.0,2020-07-04,0
41947,58,10,110.99,1109.9,One year,Credit card,Fiber optic,0,3.0,2023-11-15,0
15581,39,13,101.24,1316.12,Month-to-month,Mailed check,DSL,2,3.0,2020-03-07,0
30605,39,21,,2161.32,One year,,No,3,4.0,2022-04-14,0
43856,18,27,80.38,2170.26,Two year,Credit card,DSL,1,1.0,2024-02-20,0
9463,38,31,52.36,1623.16,,Bank transfer,DSL,4,4.0,2019-04-29,0
36090,56,4,10.0,40.0,Month-to-month,Electronic check,DSL,1,,2023-01-19,0
35739,49,22,83.47,1836.34,,Credit card,Fiber optic,2,3.0,2023-01-01,0
35608,37,33,46.67,1540.11,Two year,Credit card,DSL,0,,2022-12-26,0
5112,78,14,60.18,842.52,One year,Electronic check,Fiber optic,2,5.0,2018-09-19,0
5341,24,10,119.33,1193.3,Month-to-month,Electronic check,DSL,2,,2018-09-30,0
24255,40,15,,1524.3,Two year,Electronic check,Fiber optic,1,4.0,2021-05-24,0
18117,18,2,106.85,213.7,Two year,Bank transfer,No,5,5.0,2020-07-15,0
14763,18,45,56.89,2560.05,One year,Electronic check,DSL,2,3.0,2020-01-25,0
6931,28,3,,153.93,One year,Mailed check,Fiber optic,1,4.0,2018-12-21,0
34775,42,34,54.13,1840.42,Month-to-month,Bank transfer,DSL,0,3.0,2022-11-13,0
7140,60,13,,1694.16,Month-to-month,Mailed check,Fiber optic,1,3.0,2018-12-31,0
6974,57,9,47.95,431.55,One year,Bank transfer,DSL,1,3.0,2018-12-23,0
30242,37,5,61.63,308.15,Two year,Bank transfer,DSL,0,5.0,2022-03-26,0
36862,45,26,39.6,1029.6,,Electronic check,No,1,4.0,2023-02-28,1
14504,50,3,25.95,77.85,Two year,,No,1,4.0,2020-01-12,1
48334,23,20,148.37,2967.4,one year,Mailed check,DSL,1,1.0,2024-10-06,0
40893,61,4,43.41,173.64,One year,Bank transfer,No,2,3.0,2023-09-22,0
24417,25,10,27.19,271.9,One year,Credit card,DSL,2,4.0,2021-06-02,0
32297,35,11,109.5,1204.5,Month-to-month,Credit card,Fiber optic,2,4.0,2022-07-10,1
12795,77,1,90.95,90.95,Two year,Bank transfer,DSL,0,2.0,2019-10-17,0
20279,23,11,67.9,746.9,Two year,Credit card,No,3,4.0,2020-11-02,0
24789,43,4,58.46,233.84,Two year,Mailed check,Fiber optic,2,3.0,2021-06-21,0
29817,26,12,18.72,224.64,Month-to-month,Electronic check,Fiber optic,4,3.0,2022-03-05,0
34125,35,49,69.54,3407.46,One year,Credit card,No,2,2.0,2022-10-11,0
1355,31,8,65.93,527.44,One year,Credit card,Fiber optic,2,4.0,2018-03-11,0
14039,52,8,82.44,659.52,Month-to-month,Electronic check,DSL,3,,2019-12-19,0
48160,62,24,87.97,2111.28,Two year,Credit card,DSL,3,5.0,2024-09-27,0
4935,33,7,63.35,443.45,One year,Electronic check,DSL,1,2.0,2018-09-10,1
8047,30,10,65.21,652.1,Month-to-month,Credit card,Fiber optic,3,5.0,2019-02-16,0
17843,31,13,145.63,1893.19,Month-to-month,Electronic check,Fiber optic,3,3.0,2020-07-01,0
43710,22,12,62.95,755.4,Month-to-month,Credit card,Fiber optic,3,4.0,2024-02-13,0
27248,32,66,86.48,5707.68,Month-to-month,Bank transfer,Fiber optic,3,3.0,2021-10-24,0
9685,28,8,79.67,637.36,,Bank transfer,No,1,4.0,2019-05-11,0
13509,23,22,82.84,1822.48,Month-to-month,Electronic check,DSL,4,5.0,2019-11-22,0
11136,19,20,49.38,987.6,Month-to-month,Credit card,Fiber optic,1,,2019-07-24,0
44465,34,90,42.15,3793.5,Month-to-month,Credit card,Fiber optic,0,4.0,2024-03-23,1
1568,47,97,16.71,1620.87,Month-to-month,Bank transfer,Fiber optic,0,4.0,2018-03-22,0
37868,25,8,36.88,295.04,One year,Credit card,DSL,0,4.0,2023-04-20,0
15587,35,25,79.2,1980.0,One year,Bank transfer,Fiber optic,2,3.0,2020-03-07,0
34439,37,25,92.97,2324.25,Month-to-month,Credit card,DSL,3,4.0,2022-10-27,1
7289,52,0,38.79,0.0,Month-to-month,Bank transfer,Fiber optic,3,4.0,2019-01-08,1
23507,35,4,27.09,108.36,Month-to-month,Electronic check,Fiber optic,2,4.0,2021-04-16,0
31193,74,54,59.68,3222.72,Two year,,DSL,2,5.0,2022-05-14,0
27931,55,10,76.69,766.9,,Electronic check,Fiber optic,3,5.0,2021-11-28,1
37734,34,4,,90.48,Two year,Credit card,No,2,1.0,2023-04-13,0
11713,57,119,90.92,10819.48,Month-to-month,Mailed check,Fiber optic,3,1.0,2019-08-22,0
7217,31,18,73.8,1328.4,Month-to-month,Electronic check,Fiber optic,2,4.0,2019-01-04,0
47313,35,9,116.15,1045.35,One year,Mailed check,DSL,2,5.0,2024-08-15,0
12644,55,14,70.73,990.22,Month-to-month,Electronic check,DSL,3,2.0,2019-10-09,1
9443,25,8,85.44,683.52,Month-to-month,Electronic check,Fiber optic,5,4.0,2019-04-28,0
47118,37,32,99.63,3188.16,Month-to-month,Credit card,DSL,0,2.0,2024-08-05,0
49297,21,0,51.72,0.0,Month-to-month,Mailed check,DSL,3,4.0,2024-11-25,0
20335,48,31,47.35,1467.85,Two year,Credit card,Fiber optic,1,4.0,2020-11-05,0
27200,36,6,74.06,444.36,One year,Electronic check,No,1,4.0,2021-10-22,0
34782,49,8,60.65,485.2,,Electronic check,Fiber optic,2,4.0,2022-11-14,0
32400,31,11,70.01,770.11,Month-to-month,Bank transfer,Fiber optic,2,2.0,2022-07-15,0
22436,43,30,109.35,3280.5,One year,Credit card,Fiber optic,2,4.0,2021-02-20,0
20894,29,9,120.51,1084.59,Month-to-month,Electronic check,Fiber optic,2,4.0,2020-12-04,0
45026,64,16,67.83,1085.28,,Electronic check,Fiber optic,3,5.0,2024-04-20,0
15027,41,5,39.8,199.0,One year,Bank transfer,Fiber optic,4,5.0,2020-02-08,0
17924,30,36,24.23,872.28,,Electronic check,Fiber optic,4,2.0,2020-07-05,0
26810,43,7,56.06,392.42,Month-to-month,Bank transfer,Fiber optic,0,4.0,2021-10-02,0
16784,49,31,104.03,3224.93,Two year,Credit card,Fiber optic,2,4.0,2020-05-07,0
27241,24,11,98.3,1081.3,,Credit card,No,1,4.0,2021-10-24,0
34098,52,0,65.31,0.0,Month-to-month,Electronic check,No,2,4.0,2022-10-10,0
30291,49,8,47.36,378.88,Month-to-month,Credit card,DSL,2,3.0,2022-03-29,0
23440,22,14,120.89,1692.46,Two year,Credit card,DSL,2,3.0,2021-04-13,0
45131,29,37,81.46,3014.02,Month-to-month,Credit card,Fiber optic,3,3.0,2024-04-26,0
43599,32,13,99.03,1287.39,,Credit card,Fiber optic,2,1.0,2024-02-07,1
9771,18,83,98.69,8191.27,One year,Credit card,Fiber optic,1,5.0,2019-05-15,0
36046,50,35,121.15,4240.25,Month-to-month,Electronic check,Fiber optic,0,5.0,2023-01-17,1
44529,33,24,70.49,1691.76,Month-to-month,Bank transfer,No,0,4.0,2024-03-26,1
11039,42,10,48.55,485.5,Month-to-month,Bank transfer,Fiber optic,2,3.0,2019-07-19,0
29434,42,29,112.52,3263.08,Month-to-month,Bank transfer,DSL,0,4.0,2022-02-13,0
25993,42,23,37.18,855.14,Month-to-month,Mailed check,No,5,5.0,2021-08-21,0
17871,29,5,64.54,322.7,Month-to-month,Credit card,DSL,3,1.0,2020-07-02,0
42545,41,21,94.68,1988.28,Month-to-month,Credit card,Fiber optic,4,4.0,2023-12-15,0
13680,40,8,21.68,173.44,Month-to-month,Credit card,DSL,0,5.0,2019-12-01,0
43624,76,2,42.06,84.12,Month-to-month,Credit card,Fiber optic,3,4.0,2024-02-09,0
45619,65,7,92.58,648.06,Month-to-month,Bank transfer,Fiber optic,1,3.0,2024-05-21,1
31247,19,27,48.13,1299.51,Month-to-month,Credit card,DSL,2,2.0,2022-05-17,0
23664,36,26,18.35,477.1,,Credit card,Fiber optic,3,3.0,2021-04-24,0
49614,37,0,25.86,0.0,One year,Electronic check,DSL,0,4.0,2024-12-11,0
468,51,33,23.01,759.33,One year,Credit card,Fiber optic,2,4.0,2018-01-24,0
34012,38,1,48.09,48.09,Month-to-month,Bank transfer,No,3,4.0,2022-10-05,0
3313,71,7,78.84,551.88,Two year,Mailed check,DSL,3,3.0,2018-06-19,0
39437,22,16,85.93,1374.88,Month-to-month,Credit card,Fiber optic,2,3.0,2023-07-10,0
44835,47,39,121.01,4719.39,Month-to-month,Credit card,DSL,1,3.0,2024-04-10,0
6810,20,22,73.7,1621.4,Two year,Credit card,No,1,3.0,2018-12-15,0
11353,63,3,70.28,210.84,,Mailed check,Fiber optic,3,4.0,2019-08-04,0
42646,58,45,53.02,2385.9,One year,Credit card,DSL,3,5.0,2023-12-21,0
8624,57,14,97.85,1369.9,Two year,Mailed check,Fiber optic,4,5.0,2019-03-17,1
29234,20,14,53.72,752.08,One year,Electronic check,DSL,2,4.0,2022-02-03,0
694,49,1,103.61,103.61,One year,Mailed check,DSL,3,4.0,2018-02-05,0
24810,36,16,87.2,1395.2,Month-to-month,Credit card,Fiber optic,4,3.0,2021-06-22,0
14310,40,12,52.51,630.12,Month-to-month,Credit card,DSL,4,4.0,2020-01-02,0
27107,37,26,65.46,1701.96,One year,Bank transfer,No,1,4.0,2021-10-17,0
39037,47,11,46.53,511.83,Two year,Credit card,Fiber optic,5,3.0,2023-06-19,0
36119,34,24,85.42,2050.08,Month-to-month,Electronic check,DSL,2,5.0,2023-01-21,0
16077,50,120,81.72,9806.4,One year,Electronic check,DSL,4,4.0,2020-04-01,0
22299,32,4,83.91,335.64,Two year,,Fiber optic,2,5.0,2021-02-13,1
16562,32,20,26.46,529.2,Two year,Credit card,No,0,3.0,2020-04-26,0
8196,54,86,17.08,1468.88,Month-to-month,Credit card,DSL,0,2.0,2019-02-23,1
15345,33,24,70.94,1702.56,,Credit card,DSL,1,5.0,2020-02-24,0
34923,20,48,71.38,3426.24,,Mailed check,No,3,5.0,2022-11-21,0
10188,23,22,59.54,1309.88,Month-to-month,Mailed check,Fiber optic,0,4.0,2019-06-05,0
42148,58,18,51.26,922.68,,Credit card,No,1,4.0,2023-11-25,0
30570,90,18,87.76,1579.68,Month-to-month,Credit card,DSL,2,4.0,2022-04-12,0
16120,27,2,67.95,135.9,Two year,Mailed check,No,4,2.0,2020-04-04,0
46479,18,7,59.41,415.87,Month-to-month,Credit card,No,3,3.0,2024-07-04,0
43449,40,44,86.45,3803.8,One year,Mailed check,No,5,4.0,2024-01-31,0
27113,37,15,78.4,1176.0,One year,Electronic check,Fiber optic,4,4.0,2021-10-17,0
3893,28,35,110.18,3856.3,One year,Credit card,DSL,0,5.0,2018-07-18,0
5245,54,4,28.99,115.96,Month-to-month,Mailed check,No,1,4.0,2018-09-26,1
36511,37,14,63.64,890.96,Month-to-month,Electronic check,No,3,4.0,2023-02-10,0
8577,40,46,65.75,3024.5,Two year,Credit card,No,3,3.0,2019-03-15,0
28860,46,4,21.63,86.52,Month-to-month,Bank transfer,DSL,3,4.0,2022-01-15,0
39084,30,26,74.7,1942.2,One year,Credit card,Fiber optic,1,4.0,2023-06-21,0
12383,29,33,108.18,3569.94,Month-to-month,Bank transfer,Fiber optic,2,5.0,2019-09-25,1
43600,88,35,39.81,1393.35,One year,Credit card,DSL,2,3.0,2024-02-07,0
22770,22,24,83.05,1993.2,,Electronic check,Fiber optic,1,4.0,2021-03-09,0
43,38,13,42.35,550.55,Month-to-month,Electronic check,Fiber optic,1,4.0,2018-01-03,0
5377,78,8,10.0,80.0,Month-to-month,Mailed check,Fiber optic,1,5.0,2018-10-02,0
38289,32,45,37.95,1707.75,Month-to-month,Mailed check,Fiber optic,1,4.0,2023-05-12,0
4050,45,20,40.82,816.4,Two year,Bank transfer,Fiber optic,5,2.0,2018-07-26,0
47742,21,0,39.14,0.0,One year,Credit card,Fiber optic,3,3.0,2024-09-06,0
46338,33,27,91.33,2465.91,One year,Bank transfer,Fiber optic,3,4.0,2024-06-26,0
45372,36,4,,242.64,One year,Electronic check,DSL,4,4.0,2024-05-08,0
36656,65,64,90.11,5767.04,One year,Credit card,Fiber optic,1,4.0,2023-02-17,0
5812,61,9,86.47,778.23,One year,Bank transfer,No,1,4.0,2018-10-25,0
42805,47,17,88.7,1507.9,Month-to-month,Mailed check,DSL,2,4.0,2023-12-29,0
47340,38,70,86.51,6055.7,One year,Bank transfer,DSL,1,4.0,2024-08-17,0
20743,53,35,52.88,1850.8,Two year,Credit card,Fiber optic,0,5.0,2020-11-26,0
38046,18,4,89.63,358.52,Month-to-month,Credit card,DSL,2,5.0,2023-04-29,0
39633,66,6,42.15,252.9,Two year,Credit card,DSL,5,3.0,2023-07-20,0
46703,67,15,95.33,1429.95,One year,Bank transfer,Fiber optic,4,3.0,2024-07-15,0
1218,44,9,67.48,607.32,One year,Credit card,DSL,4,3.0,2018-03-04,0
28318,47,24,1154.204509862669,1136.4,Two year,Electronic check,Fiber optic,0,4.0,2021-12-18,0
20527,74,14,86.55,1211.7,Month-to-month,Bank transfer,DSL,1,3.0,2020-11-15,0
40087,40,22,81.31,1788.82,Month-to-month,Credit card,Fiber optic,2,3.0,2023-08-12,0
18733,23,91,55.02,5006.82,Two year,Bank transfer,Fiber optic,2,2.0,2020-08-15,1
45364,18,36,75.25,2709.0,,Credit card,No,2,3.0,2024-05-08,0
26302,35,24,93.49,2243.76,Two year,Credit card,Fiber optic,2,4.0,2021-09-06,0
43653,50,2,105.95,211.9,Month-to-month,Bank transfer,DSL,2,5.0,2024-02-10,0
8765,39,3,67.22,201.66,Month-to-month,Electronic check,Fiber optic,0,4.0,2019-03-25,0
38535,24,26,65.2,1695.2,One year,Electronic check,DSL,4,4.0,2023-05-24,0
88,44,6,54.6,327.6,Month-to-month,Credit card,No,0,2.0,2018-01-05,0
27769,46,71,80.18,5692.78,Month-to-month,Mailed check,No,4,3.0,2021-11-20,0
36386,46,10,68.26,682.6,,Bank transfer,DSL,2,4.0,2023-02-04,0
11566,39,80,78.25,6260.0,One year,Mailed check,Fiber optic,1,2.0,2019-08-15,0
14254,52,6,75.12,450.72,Month-to-month,Bank transfer,Fiber optic,1,4.0,2019-12-30,0
